Id,SOURCE,TARGET,LabelSource,LabelTarget
3862,2354,1675,DraftKings,Flybridge
3863,2587,1675,ChartHop,Flybridge
3864,1282,215,Nasuni,Sixth Street
3865,2660,215,Mindbody,Sixth Street
3866,2539,215,ConcertAI,Sixth Street
3867,740,215,Amplience,Sixth Street
3868,896,617,PTC,Rockwell Automation
3869,1729,72,Hopper,Brightspark Ventures
3870,1079,463,Rocket Lab,Neuberger Berman Group
3871,1234,463,ChargePoint,Neuberger Berman Group
3872,2578,463,Fanatics,Neuberger Berman Group
3873,6,463,Druva,Neuberger Berman Group
3874,1540,463,Duck Creek Technologies,Neuberger Berman Group
3875,1023,2575,Planet,RedSeal
3876,2384,1261,GOQii,BlackSoil
3877,2099,1261,BluSmart Mobility,BlackSoil
3878,863,2713,Lightning Labs,NYDIG
3879,182,692,Microsoft,Technology Venture Investors
3880,1823,1377,Northvolt,Siemens
3881,1234,1377,ChargePoint,Siemens
3882,2569,1377,Alchemist Accelerator,Siemens
3883,1823,963,Northvolt,InnoEnergy
3884,1711,465,LambdaTest,Wamda Capital
3885,2555,465,Insider,Wamda Capital
3886,1901,465,Careem,Wamda Capital
3887,1711,2563,LambdaTest,Blume Ventures
3888,1601,2563,GreyOrange,Blume Ventures
3889,2043,2563,Purplle,Blume Ventures
3890,349,2563,Medfin India,Blume Ventures
3891,2686,2563,Euler Motors,Blume Ventures
3892,176,1410,Neiman Marcus Group,Farfetch
3893,1328,2503,Reliance Retail,Saudi Arabia's Public Investment Fund
3894,2213,2345,Gympass,Atomico
3895,1194,2345,Lilium,Atomico
3896,812,2345,ChannelEngine,Atomico
3897,2213,151,Gympass,Valor Capital Group
3898,2213,1861,Gympass,Kaszek
3899,1292,2353,GoTo Group,Primavera Capital Group
3900,1292,1190,GoTo Group,Abu Dhabi Investment Authority
3901,2617,1190,Citi,Abu Dhabi Investment Authority
3902,1438,1190,Bandhan Bank,Abu Dhabi Investment Authority
3903,1250,2110,Lineage Logistics,Stonepeak Infrastructure Partners
3904,1250,2445,Lineage Logistics,Rabobank
3905,1250,1660,Lineage Logistics,Healthcare of Ontario Pension Plan (HOOPP)
3906,1606,1957,MCaffeine,RPSG Capital Ventures
3907,1606,625,MCaffeine,Paragon Partners
3908,277,625,InCred,Paragon Partners
3909,1606,121,MCaffeine,India
3910,277,121,InCred,India
3911,1606,1441,MCaffeine,Singularity Growth Opportunities Fund
3912,1606,1915,MCaffeine,Amicus Capital
3913,1606,1781,MCaffeine,Sharrp Ventures
3914,2373,649,OneWeb,Airbus
3915,961,1594,IFS,EQT
3916,2385,1594,Dojo,EQT
3917,961,1993,IFS,Hg
3918,961,2021,IFS,Zobito
3919,1571,657,Notarize,Jon Oringer
3920,1571,2533,Notarize,Realogy Holdings
3921,1571,36,Notarize,Lennar Corporation
3922,1168,1025,HelloFresh,HV Capital
3923,1245,1025,Habyt,HV Capital
3924,1832,1025,Payrails,HV Capital
3925,2474,1025,Rocket Internet,HV Capital
3926,1302,1025,IONIQ,HV Capital
3927,2460,1025,Dialogue,HV Capital
3928,1949,1025,FINN,HV Capital
3929,1168,1649,HelloFresh,Kinnevik
3930,2596,1649,Foodpanda,Kinnevik
3931,2259,859,Hulu,The Walt Disney Company
3932,2259,54,Hulu,Providence Equity Partners
3933,1423,54,Conversica,Providence Equity Partners
3934,2259,64,Hulu,WarnerMedia
3935,174,919,Qure AI,Novo Holdings
3936,1677,919,LanzaTech,Novo Holdings
3937,1066,919,ReViral,Novo Holdings
3938,1591,919,Evotec,Novo Holdings
3939,174,2372,Qure AI,MassMutual Ventures
3940,174,647,Qure AI,MassMutual Ventures Southeast Asia (MMV SEA)
3941,236,2054,Noogata,Team8
3942,723,2054,Cyberpion,Team8
3943,236,2289,Noogata,Inference Partners
3944,236,2168,Noogata,Allon Ventures
3945,2281,889,Miso Robotics,SeedInvest
3946,1719,889,BitPay,SeedInvest
3947,1041,889,Firefly Aerospace,SeedInvest
3948,2281,1039,Miso Robotics,Knockout Capital
3949,2281,1268,Miso Robotics,Acacia Research
3950,263,1351,Plex,Patrick Peterson
3951,263,336,Plex,Klass Capital
3952,263,2441,Plex,Scott Banister
3953,263,1715,Plex,Intercap
3954,53,798,On Deck,Scott Belsky
3955,2230,798,Northstar,Scott Belsky
3956,807,798,Bubble,Scott Belsky
3957,2572,798,Causal,Scott Belsky
3958,2309,2204,Remitly,Barclays
3959,1385,2204,DailyPay,Barclays
3960,228,2204,Anthemis Group,Barclays
3961,437,1264,Health IQ,Rock Health
3962,540,2600,Partake Foods,SoFi
3963,1995,2600,BlockFi,SoFi
3964,540,996,Partake Foods,Marcy Venture Partners
3965,742,996,Gemini,Marcy Venture Partners
3966,540,1968,Partake Foods,CircleUp
3967,540,990,Partake Foods,Backstage Capital
3968,540,862,Partake Foods,Shawn Carter
3969,2113,1834,Hive,Eniac Ventures
3970,1742,1834,Phil,Eniac Ventures
3971,1219,1834,Fuzzy,Eniac Ventures
3972,789,1300,JD Logistics,K11 Investment
3973,1214,505,Nearpod,Miami Angels
3974,1214,1502,Nearpod,Emerson Collective
3975,1705,1502,Guild Education,Emerson Collective
3976,1739,1502,Aclima,Emerson Collective
3977,960,2220,ID.me,Lyft
3978,820,2220,Argo AI,Lyft
3979,408,1758,Overwolf,Ubisoft
3980,409,1758,Animoca Brands,Ubisoft
3981,2240,2442,o9 Solutions,Generation Investment Management
3982,239,2442,Gogoro,Generation Investment Management
3983,2240,108,o9 Solutions,Beyond Net Zero
3984,674,1836,Novartis,Bill & Melinda Gates Foundation
3985,1559,2543,MobiKwik,NET1 UEPS Technologies Inc.
3986,1559,971,MobiKwik,American Express Ventures
3987,330,971,Extend,American Express Ventures
3988,1559,1204,MobiKwik,Trifecta Capital Advisors
3989,1346,1204,Chalo,Trifecta Capital Advisors
3990,1819,1204,GirnarSoft,Trifecta Capital Advisors
3991,1559,2356,MobiKwik,MediaTek
3992,2443,81,Quiq,Baird Capital
3993,2443,457,Quiq,NEXT Frontier Capital
3994,2443,897,Quiq,Teamworthy Ventures
3995,693,153,Oculus,Formation 8
3996,1656,1046,Multiplier,Picus Capital
3997,1245,1046,Habyt,Picus Capital
3998,238,1046,Avi Medical,Picus Capital
3999,1949,1046,FINN,Picus Capital
4000,1656,1154,Multiplier,Golden Gate
4001,1875,1154,Coda Payments,Golden Gate
4002,2636,997,Lightricks,Viola Ventures
4003,2458,997,Redis,Viola Ventures
4004,2636,1080,Lightricks,Hanaco Venture Capital
4005,1299,2569,LaunchDarkly,Alchemist Accelerator
4006,1161,2569,MoEngage,Alchemist Accelerator
4007,2554,66,Nazara Technologies,Westbridge Capital
4008,2554,375,Nazara Technologies,ESL Gaming
4009,2554,12,Nazara Technologies,Rajeev Chitrabhanu (MAGNETIC)
4010,2163,570,Infor,Salesforce Ventures
4011,510,570,Demandbase,Salesforce Ventures
4012,327,570,Automattic,Salesforce Ventures
4013,1515,570,Akeneo,Salesforce Ventures
4014,2163,47,Infor,Golden Gate Capital
4015,2163,204,Infor,Koch Equity Development
4016,754,2188,Perforce Software,Clearlake Capital Group
4017,513,214,Optimism,Paradigm
4018,183,214,Mina,Paradigm
4019,2009,214,Magic Eden,Paradigm
4020,2012,214,Matrixport,Paradigm
4021,2298,214,Amber Group,Paradigm
4022,987,214,CoinSwitch Kuber,Paradigm
4023,717,214,FTX US,Paradigm
4024,513,699,Optimism,IDEO CoLab Ventures
4025,2106,992,Montonio,Startup Wise Guys
4026,708,992,Bolt,Startup Wise Guys
4027,2106,1976,Montonio,Superangel
4028,2106,1181,Montonio,Tera Ventures
4029,2202,1071,Leapsome,Creandum
4030,232,1071,Pleo,Creandum
4031,708,1071,Bolt,Creandum
4032,2181,1071,Ark Kapital,Creandum
4033,2202,1381,Leapsome,Visionaries Club
4034,2210,1700,Jumio,Citi Ventures
4035,1008,1700,ChargeAfter,Citi Ventures
4036,2210,1952,Jumio,Centana Growth Partners
4037,2210,293,Jumio,Great Hill Partners
4038,2210,2670,Jumio,Millennium Technology Value Partners
4039,759,519,Octane,Contour Venture Partners
4040,1578,519,Datadog,Contour Venture Partners
4041,628,1317,SafetyCulture,Blackbird Ventures
4042,628,1884,SafetyCulture,Morpheus Ventures
4043,183,1650,Mina,FTX Ventures
4044,2509,1174,Prime Trust,Ayon Capital
4045,2509,2619,Prime Trust,Mercato Partners
4046,1705,1522,Guild Education,Rethink Education
4047,2565,1522,Crehana,Rethink Education
4048,2090,2322,KnowBe4,TenEleven Ventures
4049,2090,835,KnowBe4,March Capital
4050,1526,2383,Natera,National Institutes of Health
4051,2693,2383,Helix,National Institutes of Health
4052,533,2383,Mayo Clinic,National Institutes of Health
4053,808,669,Netskope,ICONIQ Growth
4054,793,669,Panther Labs,ICONIQ Growth
4055,1420,669,Orca Security,ICONIQ Growth
4056,1678,669,Gem,ICONIQ Growth
4057,1428,669,Drata,ICONIQ Growth
4058,808,913,Netskope,PSP Investments
4059,210,1511,Lucid,Sopris Capital Associates
4060,210,872,Lucid,Revolutionâ€™s Rise of the Rest Seed Fund
4061,210,1837,Lucid,North Bridge Venture Partners & Growth Equity
4062,2499,1837,Couchbase,North Bridge Venture Partners & Growth Equity
4063,2145,2064,Hydrow,Raptor Group
4064,337,2064,Gotrade,Raptor Group
4065,2145,738,Hydrow,Activant Capital
4066,112,738,Bolttech,Activant Capital
4067,191,1113,Near,Canaan Partners
4068,1692,1113,Cuyana,Canaan Partners
4069,2232,1113,Apartment List,Canaan Partners
4070,2576,1721,OTA Insight,Spectrum Equity
4071,2576,1289,OTA Insight,Ricardo Schaefer
4072,150,685,Sales Impact Academy,Massachusetts Institute of Technology
4073,150,1159,Sales Impact Academy,Emerge Education
4074,150,1166,Sales Impact Academy,Stage 2 Capital
4075,150,2426,Sales Impact Academy,HubSpot Ventures
4076,150,197,Sales Impact Academy,Round2 Capital Partners
4077,1265,2242,Nreal,iQiyi
4078,1006,326,OpenWeb,EntrÃ©e Capital
4079,1393,326,re:cap,EntrÃ©e Capital
4080,1006,1339,OpenWeb,The New York Times
4081,1601,716,GreyOrange,InnoVen Capital
4082,780,716,MediBuddy,InnoVen Capital
4083,1590,716,AgroStar,InnoVen Capital
4084,1015,716,Ather Energy,InnoVen Capital
4085,1601,29,GreyOrange,Mithril Capital Management
4086,1864,29,Glance,Mithril Capital Management
4087,1881,2279,Ola,Yes Bank
4088,1245,35,Habyt,Inveready
4089,1245,444,Habyt,aldeA Ventures
4090,498,1486,Paysend,One Peak Partners
4091,1498,1486,Deepki,One Peak Partners
4092,498,1961,Paysend,InfraVia Capital Partners
4093,498,911,Paysend,Global PayTech Ventures
4094,498,2197,Paysend,GVA Capital
4095,1877,1231,Nova Credit,Nyca Partners
4096,2173,1231,FIDEL API,Nyca Partners
4097,999,1231,Canopy,Nyca Partners
4098,1984,2415,Instaclustr,Level Equity Management
4099,1984,2314,Instaclustr,Our Innovation Fund
4100,1984,1541,Instaclustr,Sydney Angels
4101,1984,2504,Instaclustr,Bailador
4102,337,2180,Gotrade,Soma Capital
4103,1634,2180,Paragon,Soma Capital
4104,1333,2180,Fasset,Soma Capital
4105,181,799,Maven Clinic,Portfolia
4106,1737,799,Bitwise Industries,Portfolia
4107,1931,799,Future Family,Portfolia
4108,1768,799,Encantos,Portfolia
4109,2626,879,Infra.Market,Navi Technologies
4110,400,879,Bounce,Navi Technologies
4111,2626,1058,Infra.Market,CredAvenue
4112,2043,2405,Purplle,NB Ventures
4113,2627,707,Regeneron,U.S. Department of Health & Human Services
4114,544,1370,Rutter,Mischief
4115,869,678,Optimal Dynamics,Fusion Fund
4116,869,654,Optimal Dynamics,The Westly Group
4117,869,2081,Optimal Dynamics,Newark Venture Partners
4118,869,2207,Optimal Dynamics,Embark Ventures
4119,2653,312,Iterable,Adams Street Partners
4120,2499,312,Couchbase,Adams Street Partners
4121,2291,312,Five9,Adams Street Partners
4122,2653,2514,Iterable,645 Ventures
4123,793,2514,Panther Labs,645 Ventures
4124,1811,946,monday.com,Hamilton Lane
4125,1243,2012,RockX,Matrixport
4126,1243,2011,RockX,IMO Ventures
4127,1243,246,RockX,Draper Dragon
4128,2263,1512,Money View,South Park Commons
4129,2088,1512,Forethought,South Park Commons
4130,2263,782,Money View,Accel India
4131,2268,782,Captain Fresh,Accel India
4132,1899,1786,Preply,The Family
4133,1899,1782,Preply,Hoxton Ventures
4134,1899,2700,Preply,One Way Ventures
4135,1899,2272,Preply,All Iron Ventures
4136,1393,345,re:cap,Project A Ventures
4137,1393,2222,re:cap,Possible Ventures
4138,1301,626,Hello Alice,Sherpa
4139,2118,562,Mirae Asset Global Investments,Naver
4140,131,562,Pocket FM,Naver
4141,1783,562,Carousell,Naver
4142,1760,562,Emtek Group,Naver
4143,288,844,Raptor Maps,DNV GL
4144,288,2025,Raptor Maps,Struck Capital
4145,288,1761,Raptor Maps,Microsoft Climate Innovation Fund
4146,1739,1761,Aclima,Microsoft Climate Innovation Fund
4147,507,2408,KuCoin,NEO Global Capital (NGC)
4148,1412,2408,Ankr,NEO Global Capital (NGC)
4149,507,2558,KuCoin,Karnika Yashwant
4150,545,2558,Huobi,Karnika Yashwant
4151,2630,2558,Ethereum Foundation,Karnika Yashwant
4152,1671,2013,Origin,01 Advisors
4153,1738,2013,Electric,01 Advisors
4154,258,241,League,Manulife Financial
4155,258,216,League,Real Ventures
4156,1118,216,Ignition,Real Ventures
4157,2380,1636,Info Edge,Lightbox
4158,1939,1099,NCR,Blackstone Group
4159,162,1099,Refinitiv,Blackstone Group
4160,293,1099,Great Hill Partners,Blackstone Group
4161,1395,1099,BC Partners,Blackstone Group
4162,1886,1022,Icertis,SAP
4163,2122,1022,LinkedIn,SAP
4164,2569,1022,Alchemist Accelerator,SAP
4165,1049,2295,LetsVenture,Times Internet
4166,131,2295,Pocket FM,Times Internet
4167,1049,2209,LetsVenture,Girish Mathrubootham
4168,1049,2466,LetsVenture,Rohit Bansal
4169,2668,1033,MyShubhLife,Gojo & Company
4170,2668,111,MyShubhLife,Flourish Ventures
4171,1684,111,Kin Insurance,Flourish Ventures
4172,901,111,Lendable,Flourish Ventures
4173,407,111,Dolado,Flourish Ventures
4174,962,111,Alloy,Flourish Ventures
4175,2035,111,Apollo Agriculture,Flourish Ventures
4176,2668,2613,MyShubhLife,Patamar Capital
4177,2668,474,MyShubhLife,Pravega Ventures
4178,393,929,Home365,lool Ventures
4179,26,929,Beewise,lool Ventures
4180,393,378,Home365,UpWest
4181,393,396,Home365,J-Ventures
4182,393,254,Home365,Viola Growth
4183,393,1946,Home365,North First Ventures
4184,2693,533,Helix,Mayo Clinic
4185,1235,2556,Procore,Bienville Capital
4186,681,2556,Current,Bienville Capital
4187,62,2556,54gene,Bienville Capital
4188,1235,537,Procore,Lead Edge Capital
4189,2009,1455,Magic Eden,Electric Capital
4190,8,1455,CoinList,Electric Capital
4191,2009,800,Magic Eden,Solana Ventures
4192,875,1519,OXIO,Multicoin Capital
4193,1749,285,Phool,Sixth Sense Ventures
4194,1749,1135,Phool,Indian Angel Network
4195,1749,2153,Phool,Alia Bhatt
4196,1749,2056,Phool,IAN Fund
4197,2211,1442,HackerOne,Dragoneer Investment Group
4198,2107,1442,MercadoLibre,Dragoneer Investment Group
4199,2337,1442,Atlassian,Dragoneer Investment Group
4200,251,1442,ComboCurve,Dragoneer Investment Group
4201,1540,1442,Duck Creek Technologies,Dragoneer Investment Group
4202,1177,506,QueQ,Google Launchpad Accelerator
4203,1875,506,Coda Payments,Google Launchpad Accelerator
4204,1177,894,QueQ,Bon Angels Venture Partners
4205,1177,2588,QueQ,True Incube
4206,931,1470,GridX,Moore Strategic Ventures
4207,277,1470,InCred,Moore Strategic Ventures
4208,931,1545,GridX,NGP Energy Capital Management
4209,931,1130,GridX,Sunfox Capital
4210,2655,2357,Optibus,Pitango Venture Capital
4211,185,2357,D-ID,Pitango Venture Capital
4212,2655,686,Optibus,New Era Capital Partners
4213,2594,520,Northspyre,Tamarisc Ventures
4214,2594,2265,Northspyre,Des Traynor
4215,9,67,GoStudent,Prosus
4216,2268,67,Captain Fresh,Prosus
4217,1742,1179,Phil,Crosslink Capital
4218,1604,1179,Pandora,Crosslink Capital
4219,16,1179,Coupa Software,Crosslink Capital
4220,2159,1179,DataStax,Crosslink Capital
4221,1742,30,Phil,Proton Enterprises
4222,2607,2468,GrowSari,Saison Capital
4223,2290,1791,mfine,Prime Venture Partners
4224,2290,865,mfine,SBI Investment
4225,1033,865,Gojo & Company,SBI Investment
4226,0,1128,Livspace,Jungle Ventures
4227,2381,1128,Moglix,Jungle Ventures
4228,944,1128,Builder.ai,Jungle Ventures
4229,56,1128,FinAccel,Jungle Ventures
4230,0,2715,Livspace,IKEA
4231,561,2280,NODAR,Rhapsody Venture Partners
4232,1217,1789,Li Auto,ByteDance
4233,1217,1388,Li Auto,BlueRun Ventures
4234,16,1388,Coupa Software,BlueRun Ventures
4235,1217,504,Li Auto,Yintai Group
4236,1217,724,Li Auto,Matrix Partners China
4237,1217,2160,Li Auto,Source Code Capital
4238,2482,1584,GuildFi,DeFiance Capital
4239,1684,2395,Kin Insurance,Alpha Edison
4240,1971,2395,Bambee,Alpha Edison
4241,2242,354,iQiyi,Boyu Capital
4242,1629,237,Poplar Homes,Renren
4243,68,237,Fundrise,Renren
4244,1629,1069,Poplar Homes,Jeff Dean
4245,1629,1694,Poplar Homes,LL Funds
4246,1629,2162,Poplar Homes,XG Ventures
4247,1629,2714,Poplar Homes,Crescent Cove Advisors
4248,611,592,Rigetti Computing,Ampere Computing
4249,2260,670,Optimove,Israel Growth Partners
4250,874,2318,Line,Mizuho Bank
4251,874,412,Line,LINE Financial Corporation
4252,874,1537,Line,Orient Corporation
4253,879,1809,Navi Technologies,Sachin Bansal
4254,1015,1809,Ather Energy,Sachin Bansal
4255,879,2045,Navi Technologies,Gaja Capital
4256,879,2006,Navi Technologies,Ankit Agarwal
4257,879,964,Navi Technologies,Samit Shetty
4258,163,2215,Revolut,Seedrs
4259,1513,612,Rarible,1kx
4260,1513,1233,Rarible,CoinFund
4261,2186,1233,DFINITY,CoinFund
4262,1566,359,Ring,First Round Capital
4263,1870,359,EvolutionIQ,First Round Capital
4264,1887,2315,Mamaearth,Fireside Ventures
4265,1887,132,Mamaearth,Evolvence India Fund
4266,46,2097,Merck,Gavi
4267,46,173,Merck,the Vaccine Alliance
4268,46,384,Merck,Private Capital Advisors
4269,2235,1421,Hex Technologies,Snowflake
4270,2107,2629,MercadoLibre,PayPal
4271,1189,93,RiseUp,Corner Ventures
4272,26,93,Beewise,Corner Ventures
4273,1189,435,RiseUp,Aleph
4274,1189,2098,RiseUp,Latitude Ventures
4275,1189,1592,RiseUp,Ronald Cohen
4276,545,2085,Huobi,ICONIUM
4277,1458,2085,Algorand,ICONIUM
4278,1529,2085,Enjin,ICONIUM
4279,545,1991,Huobi,ZhenFund
4280,545,1007,Huobi,Node Capital
4281,1832,641,Payrails,Jochen Engert
4282,1832,1835,Payrails,Dominik Richter
4283,1832,154,Payrails,Daniel Krauss
4284,1066,777,ReViral,Perceptive Advisors
4285,683,777,Neuron23,Perceptive Advisors
4286,1066,2494,ReViral,Andera Partners
4287,1066,1290,ReViral,New Leaf Venture Partners
4288,31,1973,Interos,Broadway Angels
4289,385,614,Rivian,Amazon
4290,349,177,Medfin India,Sony Innovation Fund
4291,904,177,DigiLens,Sony Innovation Fund
4292,517,177,Exo,Sony Innovation Fund
4293,349,1404,Medfin India,Kotak Investment Advisors
4294,349,1210,Medfin India,HealthXCapital
4295,272,695,Proxymity,BNY Mellon
4296,2294,695,ConsenSys,BNY Mellon
4297,272,2459,Proxymity,State Street
4298,1001,1546,Material Exchange,Inventure
4299,1001,1482,Material Exchange,Molten Ventures
4300,283,1482,Crowdcube,Molten Ventures
4301,218,1482,Earlybird Venture Capital,Molten Ventures
4302,1001,2047,Material Exchange,Norrsken VC
4303,1001,144,Material Exchange,Day One Capital
4304,2308,554,LifeMine Therapeutics,GlaxoSmithKline
4305,2308,46,LifeMine Therapeutics,Merck
4306,2308,1910,LifeMine Therapeutics,ARCH Venture Partners
4307,1900,1312,LawVu,New Zealand Growth Capital Partners
4308,2567,2358,Novelship,iGlobe Partners
4309,679,1613,Omada Health,Humana
4310,1686,1153,ProtonMail,European Commission
4311,1686,871,ProtonMail,FONGIT
4312,1686,2507,ProtonMail,MIT Venture Mentoring Service (MIT VMS)
4313,1324,2211,Remote,HackerOne
4314,831,1306,Mercury,Snow K.
4315,2524,1306,Coinbase,Snow K.
4316,1403,1306,Dapper Labs,Snow K.
4317,966,1306,Everyrealm,Snow K.
4318,831,1431,Mercury,Edward Lando
4319,1634,1431,Paragon,Edward Lando
4320,979,1431,Built Robotics,Edward Lando
4321,277,1493,InCred,FMO
4322,901,1493,Lendable,FMO
4323,1906,1493,Aavishkaar Venture Capital,FMO
4324,277,2481,InCred,Asas Capital
4325,277,1695,InCred,Alpha Capital
4326,847,1401,Nautilus Labs,SYSTEMIQ
4327,847,1741,Nautilus Labs,Quiet Capital
4328,847,18,Nautilus Labs,Sam Altman
4329,847,1070,Nautilus Labs,TMV
4330,1175,453,Hercules Capital,AloStar
4331,683,841,Neuron23,Redmile Group
4332,683,1457,Neuron23,Surveyor Capital
4333,2003,1706,LongHash Ventures,Fenbushi Capital
4334,1710,1706,BitMart,Fenbushi Capital
4335,2003,2438,LongHash Ventures,Hashkey
4336,1849,1376,Layr,Partners Group
4337,2618,1376,Climeworks,Partners Group
4338,1849,1734,Layr,Holmes Murphy & Associates
4339,1849,1463,Layr,Sandbox Industries
4340,1849,1820,Layr,Hudson Structured Capital Management
4341,1849,28,Layr,IMA Financial Group
4342,1533,1743,PPRO,Northleaf Capital Partners
4343,1674,1743,NewSpring,Northleaf Capital Partners
4344,491,2387,IUNU,Astanor Ventures
4345,706,207,Hycroft Mining,AMC Theatres
4346,706,601,Hycroft Mining,Eric Sprott
4347,2024,1999,Perlego,Founders Factory
4348,2024,1053,Perlego,Raine Ventures
4349,1346,1053,Chalo,Raine Ventures
4350,2024,1553,Perlego,ACE & Company
4351,1187,1553,Blue Horizon Corporation,ACE & Company
4352,2024,975,Perlego,Alexander Edward Chesterman
4353,901,1156,Lendable,Fenway Summer Ventures
4354,901,2250,Lendable,US Angel Investors
4355,901,1155,Lendable,Omidyar Network
4356,533,516,Mayo Clinic,U.S. Department of Defense
4357,533,1111,Mayo Clinic,Jay Alix
4358,1436,2037,OurCrowd,United Overseas Bank
4359,1436,2488,OurCrowd,UOB Venture
4360,1436,591,OurCrowd,ORIX Group
4361,1436,572,OurCrowd,Steven Blumgart
4362,1771,2365,Polychain,DHVC
4363,1412,2365,Ankr,DHVC
4364,401,2321,Mesh,Ankit Nagori
4365,401,2523,Mesh,Y Combinator Continuity Fund
4366,1503,1348,Pattern,KSV Global
4367,1503,2476,Pattern,Knox Lane
4368,1503,2285,Pattern,Banner Ventures
4369,1503,586,Pattern,Duchossois Capital Management
4370,1503,703,Pattern,Carlson Private Capital Partners
4371,2019,1443,Kristal.AI,Shailesh Rao
4372,2019,1609,Kristal.AI,Desai Family Office.
4373,2019,1882,Kristal.AI,sudhanshu sanadhya
4374,2019,926,Kristal.AI,Amit Gupta
4375,1713,548,IIFL Wealth Management,Brand Capital
4376,1445,548,NeoStencil,Brand Capital
4377,200,548,IIFL Finance,Brand Capital
4378,769,1464,RBL Bank,ICICI Lombard General Insurance
4379,769,2657,RBL Bank,Ascent Capital
4380,471,2657,EnKash,Ascent Capital
4381,685,88,Massachusetts Institute of Technology,Massachusetts Life Sciences Center
4382,685,1669,Massachusetts Institute of Technology,Massachusetts Clean Energy Center
4383,685,1501,Massachusetts Institute of Technology,U.S. Food and Drug Administration
4384,685,166,Massachusetts Institute of Technology,Stephen Schwarzman
4385,685,2091,Massachusetts Institute of Technology,Ludwig Cancer Research
4386,2420,377,Kraken,BnkToTheFuture
4387,1674,475,NewSpring,17Capital LLP
4388,1674,1754,NewSpring,Velocity Structured Solutions
4389,137,428,News Corp,Liberty Media
4390,430,1305,Mogo,Fortress Investment Group
4391,1477,1305,BigBear.ai,Fortress Investment Group
4392,430,773,Mogo,Difference Capital
4393,1743,229,Northleaf Capital Partners,Great West Lifeco
4394,1743,575,Northleaf Capital Partners,Mackenzie Investments
4395,2474,1379,Rocket Internet,United Internet Ventures
4396,2012,2388,Matrixport,Dragonfly Capital Partners
4397,1345,2388,ParaFi Capital,Dragonfly Capital Partners
4398,1616,2388,Ava Labs,Dragonfly Capital Partners
4399,1345,1560,ParaFi Capital,9Yards Capital
4400,480,1560,8VC,9Yards Capital
4401,1345,1029,ParaFi Capital,Mark Ladd
4402,2124,2548,PLDT,U.S. Trade and Development Agency
4403,2078,1503,Route,Pattern
4404,650,1659,Rev.com,Globespan Capital Partners
4405,650,870,Rev.com,Craig Sherman
4406,650,1579,Rev.com,Austin Ligon
4407,1924,355,OneValley,Brand Capital International
4408,1924,490,OneValley,SuRo Capital
4409,524,490,NewLake Capital Partners,SuRo Capital
4410,1924,1398,OneValley,HMC Capital
4411,768,1291,Ripio,Broslyn Capital
4412,546,1291,CoinDCX,Broslyn Capital
4413,2519,1291,Axie Infinity,Broslyn Capital
4414,2186,1291,DFINITY,Broslyn Capital
4415,1362,1291,Circle,Broslyn Capital
4416,694,1291,Decentraland,Broslyn Capital
4417,2599,1291,BitGo,Broslyn Capital
4418,1693,1581,Latitud,Endeavor
4419,421,1581,2TM,Endeavor
4420,407,1581,Dolado,Endeavor
4421,1693,2284,Latitud,Canary
4422,1625,2284,Datanomik,Canary
4423,1940,837,Sabre Corporation,Perella Weinberg Partners
4424,1940,1935,Sabre Corporation,BofA Securities
4425,721,1193,MassVentures,US Department of Commerce
4426,852,1193,Access Ventures,US Department of Commerce
4427,721,1785,MassVentures,Economic Development Administation
4428,852,1785,Access Ventures,Economic Development Administation
4429,2706,1171,October,Allianz
4430,2706,395,October,Intesa Sanpaolo
4431,1407,1951,Lighter Capital,Voyager Capital
4432,2366,1997,Lighthouse Labs RVA,Activation Capital
4433,2366,2228,Lighthouse Labs RVA,GO Virginia
4434,2172,1858,Mercato,Velvet Sea Ventures
4435,2172,2666,Mercato,10X Capital
4436,461,1409,Reliance Jio,Meta
4437,691,1409,Gojek,Meta
4438,461,1186,Reliance Jio,Axis Bank
4439,938,1186,Flipkart,Axis Bank
4440,461,565,Reliance Jio,ICICI Bank
4441,1118,1182,Ignition,CIBC
4442,1423,1182,Conversica,CIBC
4443,1118,854,Ignition,Right Click Capital
4444,1018,1325,K2,FTV Capital
4445,2471,1107,Liquid 2 Ventures,Mason Ng
4446,2217,1107,500 Startups,Mason Ng
4447,2350,1107,Bullpen Capital,Mason Ng
4448,2206,1107,Boost VC,Mason Ng
4449,2230,1167,Northstar,Weekend Fund
4450,2496,2610,responsAbility,OPIC - Overseas Private Investment Corporation
4451,1302,2610,IONIQ,OPIC - Overseas Private Investment Corporation
4452,2496,2560,responsAbility,Calvert Impact Capital
4453,2496,1549,responsAbility,Alecta
4454,1611,866,HNA Group,Agricultural Bank of China
4455,1611,1506,HNA Group,Industrial and Commercial Bank of China
4456,1611,1115,HNA Group,China Construction Bank
4457,1611,1020,HNA Group,China CITIC Bank
4458,1611,734,HNA Group,Bank of Communications
4459,837,1637,Perella Weinberg Partners,Korea Asset Investment Securities
4460,36,413,Lennar Corporation,East West Bank
4461,1833,1916,Next Coast Ventures,Renaissance Venture Capital
4462,1252,1916,Atlas Venture,Renaissance Venture Capital
4463,984,218,Payhawk,Earlybird Venture Capital
4464,1448,218,Carto,Earlybird Venture Capital
4465,158,2363,Oman Technology Fund,Queno
4466,1162,1395,IMA Group,BC Partners
4467,914,1395,Altice USA,BC Partners
4468,1162,1304,IMA Group,Mandarin Capital Partners
