Id,SOURCE,TARGET,LabelSource,LabelTarget
0,1433,946,IDG Capital,Tencent
1,861,946,Prosus & Naspers,Tencent
2,636,946,Lippo Group,Tencent
3,2058,946,PCCW,Tencent
4,1433,940,IDG Capital,SenseTime
5,825,940,Tiger Global Management,SenseTime
6,600,940,Silver Lake,SenseTime
7,916,940,CICC,SenseTime
8,437,940,Qualcomm,SenseTime
9,1433,1464,IDG Capital,WeRide
10,940,1464,SenseTime,WeRide
11,1217,1464,The Carlyle Group,WeRide
12,1051,1464,Bosch,WeRide
13,122,1464,Qiming Venture Partners,WeRide
14,1433,1791,IDG Capital,Shein
15,825,1791,Tiger Global Management,Shein
16,1940,1791,General Atlantic,Shein
17,695,1791,Sequoia Capital China,Shein
18,1902,1791,JAFCO Asia,Shein
19,1433,1543,IDG Capital,NIO
20,946,1543,Tencent,NIO
21,542,1543,Baillie Gifford,NIO
22,1365,1543,Hillhouse Capital Group,NIO
23,1518,1543,Lenovo,NIO
24,1433,821,IDG Capital,Razer
25,617,821,Accel,Razer
26,632,821,Intel Capital,Razer
27,1669,821,Horizons Ventures,Razer
28,1418,821,Lianluo,Razer
29,1433,62,IDG Capital,Meituan
30,946,62,Tencent,Meituan
31,542,62,Baillie Gifford,Meituan
32,924,62,Temasek Holdings,Meituan
33,674,62,Coatue,Meituan
34,1433,1781,IDG Capital,KuCoin
35,154,1781,Matrix Partners,KuCoin
36,392,1781,NEO Global Capital (NGC),KuCoin
37,1433,1382,IDG Capital,iQiyi
38,662,1382,Sequoia Capital,iQiyi
39,1365,1382,Hillhouse Capital Group,iQiyi
40,664,1382,Shunwei Capital,iQiyi
41,1000,1382,Boyu Capital,iQiyi
42,1433,1116,IDG Capital,Pinduoduo
43,946,1116,Tencent,Pinduoduo
44,1365,1116,Hillhouse Capital Group,Pinduoduo
45,695,1116,Sequoia Capital China,Pinduoduo
46,927,1116,Cathay Innovation,Pinduoduo
47,1433,16,IDG Capital,Ripple
48,1328,16,Andreessen Horowitz,Ripple
49,1873,16,Digital Currency Group,Ripple
50,1828,16,Blockchain Capital,Ripple
51,474,16,Accenture,Ripple
52,1433,168,IDG Capital,Matrixport
53,825,168,Tiger Global Management,Matrixport
54,1099,168,Polychain,Matrixport
55,830,168,Paradigm,Matrixport
56,1632,168,Dragonfly Capital Partners,Matrixport
57,1433,1896,IDG Capital,Animoca Brands
58,1899,1896,500 Startups,Animoca Brands
59,1693,1896,Mirae Asset Global Investments,Animoca Brands
60,914,1896,Ubisoft,Animoca Brands
61,1433,1068,IDG Capital,CertiK
62,1239,1068,Goldman Sachs,CertiK
63,662,1068,Sequoia Capital,CertiK
64,1365,1068,Hillhouse Capital Group,CertiK
65,1518,1068,Lenovo,CertiK
66,1433,265,IDG Capital,Fastly
67,555,265,Sorenson Capital,Fastly
68,365,265,Battery Ventures,Fastly
69,17,265,Amplify Partners,Fastly
70,1433,763,IDG Capital,Course Hero
71,845,763,Maveron,Course Hero
72,630,763,TPG,Course Hero
73,1439,763,Interplay,Course Hero
74,950,763,Innovation Endeavors,Course Hero
75,1433,383,IDG Capital,Bizongo
76,825,383,Tiger Global Management,Bizongo
77,617,383,Accel,Bizongo
78,659,383,International Finance Corporation,Bizongo
79,2001,383,B Capital Group,Bizongo
80,1433,1255,IDG Capital,Farfetch
81,946,1255,Tencent,Farfetch
82,381,1255,Alibaba Group,Farfetch
83,287,1255,Eurazeo,Farfetch
84,1433,583,IDG Capital,Bitmain
85,924,583,Temasek Holdings,Bitmain
86,674,583,Coatue,Bitmain
87,157,583,EDBI,Bitmain
88,695,583,Sequoia Capital China,Bitmain
89,1433,2000,IDG Capital,Baidu
90,1702,2000,Google,Baidu
91,753,2000,Threshold,Baidu
92,861,1478,Prosus & Naspers,Foodpanda
93,766,1478,Delivery Hero,Foodpanda
94,293,1478,Rocket Internet,Foodpanda
95,522,1478,Kinnevik,Foodpanda
96,1246,1478,Phenomen,Foodpanda
97,861,443,Prosus & Naspers,DST Global
98,946,443,Tencent,DST Global
99,1328,1558,Andreessen Horowitz,Twitter
100,904,1558,Morgan Stanley,Twitter
101,1286,1558,Spark Capital,Twitter
102,1362,1558,Union Square Ventures,Twitter
103,1185,1558,Insight Partners,Twitter
104,1328,1868,Andreessen Horowitz,Solana
105,1099,1868,Polychain,Solana
106,1899,1868,500 Startups,Solana
107,316,1868,BlockTower Capital,Solana
108,828,1868,Slow Ventures,Solana
109,1328,1961,Andreessen Horowitz,Substack
110,1660,1961,Y Combinator,Substack
111,1526,1961,Garage Capital,Substack
112,251,1961,FundersClub,Substack
113,949,1961,VentureSouq,Substack
114,1328,1985,Andreessen Horowitz,Stripe
115,1660,1985,Y Combinator,Stripe
116,662,1985,Sequoia Capital,Stripe
117,1702,1985,Google,Stripe
118,1328,809,Andreessen Horowitz,Wonderschool
119,1239,809,Goldman Sachs,Wonderschool
120,1892,809,Citi,Wonderschool
121,864,809,Gaingels,Wonderschool
122,251,809,FundersClub,Wonderschool
123,1328,935,Andreessen Horowitz,Worldcoin
124,206,935,Hashed,Worldcoin
125,505,935,Coinbase Ventures,Worldcoin
126,1873,935,Digital Currency Group,Worldcoin
127,497,935,Fifty Years,Worldcoin
128,1328,92,Andreessen Horowitz,SpotOn
129,674,92,Coatue,SpotOn
130,373,92,Mubadala,SpotOn
131,694,92,Franklin Templeton Investments,SpotOn
132,1305,92,Wellington Management,SpotOn
133,1328,428,Andreessen Horowitz,Spring
134,1660,428,Y Combinator,Spring
135,251,428,FundersClub,Spring
136,815,428,Initialized Capital,Spring
137,407,428,Acequia Capital (AceCap),Spring
138,1328,1208,Andreessen Horowitz,Season Health
139,2031,1208,Company Ventures,Season Health
140,38,1208,LRVHealth,Season Health
141,1328,711,Andreessen Horowitz,Tanium
142,542,711,Baillie Gifford,Tanium
143,283,711,Fidelity Management and Research Company,Tanium
144,1704,711,T. Rowe Price,Tanium
145,630,711,TPG,Tanium
146,1328,1303,Andreessen Horowitz,Workrise
147,542,1303,Baillie Gifford,Workrise
148,1917,1303,BoxGroup,Workrise
149,1328,1035,Andreessen Horowitz,Whatnot
150,1660,1035,Y Combinator,Whatnot
151,1275,1035,Liquid 2 Ventures,Whatnot
152,277,1035,CapitalG,Whatnot
153,1328,299,Andreessen Horowitz,Sift
154,1286,299,Spark Capital,Sift
155,1362,299,Union Square Ventures,Sift
156,1185,299,Insight Partners,Sift
157,1447,299,Glassdoor,Sift
158,1328,1916,Andreessen Horowitz,Trunk
159,1526,1916,Garage Capital,Trunk
160,815,1916,Initialized Capital,Trunk
161,953,1916,Haystack,Trunk
162,1328,869,Andreessen Horowitz,Zynga
163,904,869,Morgan Stanley,Zynga
164,1362,869,Union Square Ventures,Zynga
165,1702,869,Google,Zynga
166,600,869,Silver Lake,Zynga
167,1328,1813,Andreessen Horowitz,Yield Guild Games
168,316,1813,BlockTower Capital,Yield Guild Games
169,1896,1813,Animoca Brands,Yield Guild Games
170,1891,1813,BITKRAFT Ventures,Yield Guild Games
171,1328,791,Andreessen Horowitz,Slack
172,1286,791,Spark Capital,Slack
173,822,791,GV,Slack
174,251,791,FundersClub,Slack
175,815,791,Initialized Capital,Slack
176,1328,569,Andreessen Horowitz,Lyft
177,946,569,Tencent,Lyft
178,381,569,Alibaba Group,Lyft
179,1109,569,M13,Lyft
180,1034,569,Rakuten,Lyft
181,1328,79,Andreessen Horowitz,Okta
182,662,79,Sequoia Capital,Okta
183,1661,79,Khosla Ventures,Okta
184,1252,79,Greylock,Okta
185,2108,79,Floodgate,Okta
186,1328,1537,Andreessen Horowitz,LayerZero Labs
187,662,1537,Sequoia Capital,LayerZero Labs
188,1209,1537,Gemini,LayerZero Labs
189,938,1537,Polygon,LayerZero Labs
190,941,1537,Dapper Labs,LayerZero Labs
191,1328,1173,Andreessen Horowitz,Helium
192,1362,1173,Union Square Ventures,Helium
193,825,1173,Tiger Global Management,Helium
194,822,1173,GV,Helium
195,262,1173,Liberty Global,Helium
196,1328,1688,Andreessen Horowitz,Improbable
197,924,1688,Temasek Holdings,Improbable
198,194,1688,SoftBank Vision Fund,Improbable
199,1669,1688,Horizons Ventures,Improbable
200,591,1688,NetEase,Improbable
201,1328,599,Andreessen Horowitz,Jeeves
202,946,599,Tencent,Jeeves
203,864,599,Gaingels,Jeeves
204,276,599,BlockFi,Jeeves
205,1328,366,Andreessen Horowitz,Robinhood
206,662,366,Sequoia Capital,Robinhood
207,822,366,GV,Robinhood
208,828,366,Slow Ventures,Robinhood
209,1094,366,LAUNCH,Robinhood
210,1328,1021,Andreessen Horowitz,Roblox
211,946,1021,Tencent,Roblox
212,825,1021,Tiger Global Management,Roblox
213,1252,1021,Greylock,Roblox
214,1602,1021,Warner Music Group,Roblox
215,1328,1719,Andreessen Horowitz,Hadrian
216,1049,1719,Lux Capital,Hadrian
217,295,1719,Caffeinated Capital,Hadrian
218,1328,1106,Andreessen Horowitz,Greenlight
219,1551,1106,JP Morgan Chase,Greenlight
220,99,1106,Goodwater Capital,Greenlight
221,1249,1106,Wells Fargo,Greenlight
222,14,1106,Evolution VC Partners,Greenlight
223,1328,1401,Andreessen Horowitz,Health IQ
224,1668,1401,Ribbit Capital,Health IQ
225,1252,1401,Greylock,Health IQ
226,1792,1401,Menlo Ventures,Health IQ
227,1328,948,Andreessen Horowitz,Overwolf
228,1185,948,Insight Partners,Overwolf
229,1651,948,Griffin Gaming Partners,Overwolf
230,1602,948,Warner Music Group,Overwolf
231,914,948,Ubisoft,Overwolf
232,1328,1388,Andreessen Horowitz,Oculus
233,1286,1388,Spark Capital,Oculus
234,154,1388,Matrix Partners,Oculus
235,347,1388,Formation 8,Oculus
236,1328,1689,Andreessen Horowitz,Pindrop
237,1239,1689,Goldman Sachs,Pindrop
238,2076,1689,Redpoint,Pindrop
239,822,1689,GV,Pindrop
240,1824,1689,Vitruvian Partners,Pindrop
241,1328,198,Andreessen Horowitz,Optimism
242,830,198,Paradigm,Optimism
243,161,198,IDEO CoLab Ventures,Optimism
244,1328,1743,Andreessen Horowitz,Jumio
245,376,1743,Citi Ventures,Jumio
246,2106,1743,Centana Growth Partners,Jumio
247,702,1743,Great Hill Partners,Jumio
248,1328,360,Andreessen Horowitz,OpenSea
249,1660,360,Y Combinator,OpenSea
250,1828,360,Blockchain Capital,OpenSea
251,1896,360,Animoca Brands,OpenSea
252,616,360,Republic,OpenSea
253,1328,1789,Andreessen Horowitz,Rutter
254,1660,1789,Y Combinator,Rutter
255,1275,1789,Liquid 2 Ventures,Rutter
256,953,1789,Haystack,Rutter
257,1328,1437,Andreessen Horowitz,Mux
258,1660,1437,Y Combinator,Mux
259,617,1437,Accel,Mux
260,674,1437,Coatue,Mux
261,1275,1437,Liquid 2 Ventures,Mux
262,1328,760,Andreessen Horowitz,People.ai
263,1660,760,Y Combinator,People.ai
264,551,760,Index Ventures,People.ai
265,570,760,Shasta Ventures,People.ai
266,864,760,Gaingels,People.ai
267,1328,652,Andreessen Horowitz,PagerDuty
268,1660,652,Y Combinator,PagerDuty
269,617,652,Accel,PagerDuty
270,779,652,Bessemer Venture Partners,PagerDuty
271,1704,652,T. Rowe Price,PagerDuty
272,1328,1256,Andreessen Horowitz,Komodo Health
273,825,1256,Tiger Global Management,Komodo Health
274,1508,1256,Oak HC/FT,Komodo Health
275,601,1256,SVB Capital,Komodo Health
276,282,1256,Casdin Capital,Komodo Health
277,1328,894,Andreessen Horowitz,Rigetti Computing
278,1660,894,Y Combinator,Rigetti Computing
279,1049,894,Lux Capital,Rigetti Computing
280,1853,894,Ampere Computing,Rigetti Computing
281,1328,1835,Andreessen Horowitz,Hex Technologies
282,2076,1835,Redpoint,Hex Technologies
283,750,1835,XYZ Venture Capital,Hex Technologies
284,1917,1835,BoxGroup,Hex Technologies
285,995,1835,Snowflake,Hex Technologies
286,1328,1266,Andreessen Horowitz,Payrails
287,1519,1266,HV Capital,Payrails
288,1328,1981,Andreessen Horowitz,Groupon
289,617,1981,Accel,Groupon
290,1252,1981,Greylock,Groupon
291,600,1981,Silver Lake,Groupon
292,1328,1681,Andreessen Horowitz,Omada Health
293,292,1681,Founder Collective,Omada Health
294,778,1681,Kaiser Permanente,Omada Health
295,1456,1681,Norwest Venture Partners,Omada Health
296,2056,1681,Humana,Omada Health
297,1328,1149,Andreessen Horowitz,Mercury
298,1899,1149,500 Startups,Mercury
299,674,1149,Coatue,Mercury
300,1328,1092,Andreessen Horowitz,Reforge
301,1185,1092,Insight Partners,Reforge
302,1323,1092,Bossa Nova Investimentos,Reforge
303,776,1092,TCV,Reforge
304,1939,1092,NextView Ventures,Reforge
305,1328,1099,Andreessen Horowitz,Polychain
306,1362,1099,Union Square Ventures,Polychain
307,462,1099,DCM Ventures,Polychain
308,2064,1099,Pantera Capital,Polychain
309,450,1099,DHVC,Polychain
310,1328,1740,Andreessen Horowitz,Latitud
311,1772,1740,FJ Labs,Latitud
312,29,1740,NFX,Latitud
313,1837,1740,Endeavor,Latitud
314,1612,1740,Canary,Latitud
315,1328,250,Andreessen Horowitz,Protocol Labs
316,1362,250,Union Square Ventures,Protocol Labs
317,1873,250,Digital Currency Group,Protocol Labs
318,662,250,Sequoia Capital,Protocol Labs
319,251,250,FundersClub,Protocol Labs
320,1328,793,Andreessen Horowitz,Coinbase
321,1099,793,Polychain,Coinbase
322,1873,793,Digital Currency Group,Coinbase
323,1828,793,Blockchain Capital,Coinbase
324,1328,1925,Andreessen Horowitz,AngelList
325,825,1925,Tiger Global Management,AngelList
326,1899,1925,500 Startups,AngelList
327,822,1925,GV,AngelList
328,828,1925,Slow Ventures,AngelList
329,1328,1731,Andreessen Horowitz,CoinSwitch Kuber
330,825,1731,Tiger Global Management,CoinSwitch Kuber
331,505,1731,Coinbase Ventures,CoinSwitch Kuber
332,1738,1731,Sequoia Capital India,CoinSwitch Kuber
333,830,1731,Paradigm,CoinSwitch Kuber
334,1328,118,Andreessen Horowitz,DFINITY
335,1099,118,Polychain,DFINITY
336,1663,118,CoinFund,DFINITY
337,1617,118,IOSG Ventures,DFINITY
338,1328,1517,Andreessen Horowitz,Fanatics
339,1185,1517,Insight Partners,Fanatics
340,381,1517,Alibaba Group,Fanatics
341,600,1517,Silver Lake,Fanatics
342,853,1517,Neuberger Berman Group,Fanatics
343,1328,1670,Andreessen Horowitz,Ava Labs
344,1345,1670,Galaxy Digital,Ava Labs
345,1099,1670,Polychain,Ava Labs
346,815,1670,Initialized Capital,Ava Labs
347,1632,1670,Dragonfly Capital Partners,Ava Labs
348,1328,1285,Andreessen Horowitz,Anchorage
349,1239,1285,Goldman Sachs,Anchorage
350,1828,1285,Blockchain Capital,Anchorage
351,1049,1285,Lux Capital,Anchorage
352,1845,1285,Apollo,Anchorage
353,1328,1841,Andreessen Horowitz,Current
354,74,1841,QED Investors,Current
355,825,1841,Tiger Global Management,Current
356,567,1841,Avenir Growth Capital,Current
357,489,1841,Bienville Capital,Current
358,1328,952,Andreessen Horowitz,Capitolis
359,1286,952,Spark Capital,Capitolis
360,662,952,Sequoia Capital,Capitolis
361,1892,952,Citi,Capitolis
362,732,952,JP Morgan,Capitolis
363,1328,1755,Andreessen Horowitz,Box
364,674,1755,Coatue,Box
365,630,1755,TPG,Box
366,1658,1755,Telstra,Box
367,1408,1755,Telefonica,Box
368,1328,1261,Andreessen Horowitz,DigitalOcean
369,1531,1261,Techstars,DigitalOcean
370,126,1261,Right Side Capital Management,DigitalOcean
371,1219,1261,Trinity Capital,DigitalOcean
372,1328,1910,Andreessen Horowitz,BuzzFeed
373,364,1910,RRE Ventures,BuzzFeed
374,292,1910,Founder Collective,BuzzFeed
375,1940,1910,General Atlantic,BuzzFeed
376,2045,1910,Lerer Hippeau,BuzzFeed
377,1328,316,Andreessen Horowitz,BlockTower Capital
378,1362,316,Union Square Ventures,BlockTower Capital
379,1504,316,Blue Collective,BlockTower Capital
380,1328,941,Andreessen Horowitz,Dapper Labs
381,1873,941,Digital Currency Group,Dapper Labs
382,316,941,BlockTower Capital,Dapper Labs
383,1896,941,Animoca Brands,Dapper Labs
384,1328,1606,Andreessen Horowitz,Aptos
385,825,1606,Tiger Global Management,Aptos
386,206,1606,Hashed,Aptos
387,316,1606,BlockTower Capital,Aptos
388,1328,208,Andreessen Horowitz,Flexport
389,1589,208,8VC,Flexport
390,251,208,FundersClub,Flexport
391,1390,208,Shopify,Flexport
392,1249,208,Wells Fargo,Flexport
393,1328,899,Andreessen Horowitz,Fivetran
394,1660,899,Y Combinator,Fivetran
395,154,899,Matrix Partners,Fivetran
396,1328,738,Andreessen Horowitz,Freenome
397,822,738,GV,Freenome
398,1704,738,T. Rowe Price,Freenome
399,318,738,Novartis,Freenome
400,1823,738,Roche,Freenome
401,1328,689,Andreessen Horowitz,Flock Homes
402,1917,689,BoxGroup,Flock Homes
403,1436,689,Human Capital,Flock Homes
404,1502,689,Primary Venture Partners,Flock Homes
405,1929,689,Susa Ventures,Flock Homes
406,1328,33,Andreessen Horowitz,Foursquare
407,904,33,Morgan Stanley,Foursquare
408,1286,33,Spark Capital,Foursquare
409,600,33,Silver Lake,Foursquare
410,1532,33,Microsoft,Foursquare
411,1328,1373,Andreessen Horowitz,ChartHop
412,1306,1373,Shrug Capital,ChartHop
413,1297,1373,Flybridge,ChartHop
414,627,1373,Cowboy Ventures,ChartHop
415,1328,1179,Andreessen Horowitz,Firstbase
416,2016,1179,Kleiner Perkins,Firstbase
417,2001,1179,B Capital Group,Firstbase
418,1335,1179,Forum Ventures,Firstbase
419,1328,1514,Andreessen Horowitz,Arweave
420,1362,1514,Union Square Ventures,Arweave
421,505,1514,Coinbase Ventures,Arweave
422,1531,1514,Techstars,Arweave
423,1328,1803,Andreessen Horowitz,Deepcell
424,971,1803,DCVC,Deepcell
425,1669,1803,Horizons Ventures,Deepcell
426,497,1803,Fifty Years,Deepcell
427,282,1803,Casdin Capital,Deepcell
428,1328,604,Andreessen Horowitz,Astranis
429,1660,604,Y Combinator,Astranis
430,1526,604,Garage Capital,Astranis
431,1049,604,Lux Capital,Astranis
432,1005,604,Koch Industries,Astranis
433,1328,2095,Andreessen Horowitz,Everlaw
434,1792,2095,Menlo Ventures,Everlaw
435,277,2095,CapitalG,Everlaw
436,344,2095,TPG Growth,Everlaw
437,123,2095,Ulu Ventures,Everlaw
438,1328,2057,Andreessen Horowitz,Cross River
439,1668,2057,Ribbit Capital,Cross River
440,1704,2057,T. Rowe Price,Cross River
441,1370,2057,LionTree,Cross River
442,1328,965,Andreessen Horowitz,Airbnb
443,662,965,Sequoia Capital,Airbnb
444,1892,965,Citi,Airbnb
445,600,965,Silver Lake,Airbnb
446,1845,965,Apollo,Airbnb
447,1328,1012,Andreessen Horowitz,Datanomik
448,1612,1012,Canary,Datanomik
449,1740,1012,Latitud,Datanomik
450,1328,251,Andreessen Horowitz,FundersClub
451,1286,251,Spark Capital,FundersClub
452,1660,251,Y Combinator,FundersClub
453,251,251,FundersClub,FundersClub
454,1328,1288,Andreessen Horowitz,Affirm
455,904,1288,Morgan Stanley,Affirm
456,1286,1288,Spark Capital,Affirm
457,542,1288,Baillie Gifford,Affirm
458,1085,1288,Craft Ventures,Affirm
459,1328,548,Andreessen Horowitz,BlocPower
460,1239,548,Goldman Sachs,BlocPower
461,594,548,Kapor Capital,BlocPower
462,1624,548,Cleo Capital,BlocPower
463,1337,548,Elemental Excelerator,BlocPower
464,1328,261,Andreessen Horowitz,Everyrealm
465,206,261,Hashed,Everyrealm
466,1896,261,Animoca Brands,Everyrealm
467,941,261,Dapper Labs,Everyrealm
468,904,1282,Morgan Stanley,Tesla
469,946,1282,Tencent,Tesla
470,1239,1282,Goldman Sachs,Tesla
471,1702,1282,Google,Tesla
472,1892,1282,Citi,Tesla
473,904,1625,Morgan Stanley,Zebra Technologies
474,2012,1625,North Coast Ventures,Zebra Technologies
475,2075,1625,Deutsche Bank,Zebra Technologies
476,1951,1625,Plymouth Growth,Zebra Technologies
477,904,485,Morgan Stanley,SoFi
478,216,485,SoftBank,SoFi
479,74,485,QED Investors,SoFi
480,600,485,Silver Lake,SoFi
481,904,1954,Morgan Stanley,Workday
482,803,1954,New Enterprise Associates,Workday
483,1691,1954,Kalaari Capital,Workday
484,1704,1954,T. Rowe Price,Workday
485,1252,1954,Greylock,Workday
486,904,985,Morgan Stanley,Tikehau Capital
487,904,1281,Morgan Stanley,NYDIG
488,779,1281,Bessemer Venture Partners,NYDIG
489,1668,1281,Ribbit Capital,NYDIG
490,1288,1281,Affirm,NYDIG
491,1938,1281,MassMutual,NYDIG
492,904,1020,Morgan Stanley,Hourwork
493,1385,1020,MassVentures,Hourwork
494,1938,1020,MassMutual,Hourwork
495,456,1020,OneValley,Hourwork
496,904,483,Morgan Stanley,Lineage Logistics
497,1086,483,Rabobank,Lineage Logistics
498,904,874,Morgan Stanley,ID.me
499,216,874,SoftBank,ID.me
500,1917,874,BoxGroup,ID.me
501,965,874,Airbnb,ID.me
502,569,874,Lyft,ID.me
503,904,237,Morgan Stanley,Sabre Corporation
504,1239,237,Goldman Sachs,Sabre Corporation
505,1476,237,Perella Weinberg Partners,Sabre Corporation
506,904,1698,Morgan Stanley,Flipkart
507,946,1698,Tencent,Flipkart
508,1698,1698,Flipkart,Flipkart
509,1532,1698,Microsoft,Flipkart
510,1235,1698,Axis Bank,Flipkart
511,904,633,Morgan Stanley,ByteDance
512,1239,633,Goldman Sachs,ByteDance
513,825,633,Tiger Global Management,ByteDance
514,662,633,Sequoia Capital,ByteDance
515,194,633,SoftBank Vision Fund,ByteDance
516,1286,847,Spark Capital,SiFive
517,1194,847,Qualcomm Ventures,SiFive
518,674,847,Coatue,SiFive
519,1605,847,Khaira Capital,SiFive
520,1100,847,Samsung Ventures,SiFive
521,1286,1076,Spark Capital,Wealthfront
522,825,1076,Tiger Global Management,Wealthfront
523,828,1076,Slow Ventures,Wealthfront
524,1252,1076,Greylock,Wealthfront
525,1923,1076,Science,Wealthfront
526,1286,756,Spark Capital,TravelPerk
527,1242,756,Felix Capital,TravelPerk
528,1809,756,LocalGlobe,TravelPerk
529,1286,1559,Spark Capital,SmartRent
530,692,1559,Fifth Wall,SmartRent
531,116,1559,UDR,SmartRent
532,1292,1559,Energy Impact Partners,SmartRent
533,1180,1559,Bain Capital Ventures,SmartRent
534,1286,1224,Spark Capital,Scale AI
535,1660,1224,Y Combinator,Scale AI
536,825,1224,Tiger Global Management,Scale AI
537,617,1224,Accel,Scale AI
538,674,1224,Coatue,Scale AI
539,1286,794,Spark Capital,Sonder
540,1574,794,BlackRock,Sonder
541,1252,794,Greylock,Sonder
542,1576,794,Valor Equity Partners,Sonder
543,1286,1308,Spark Capital,Ramp
544,78,1308,Apple,Ramp
545,1892,1308,Citi,Ramp
546,1985,1308,Stripe,Ramp
547,208,1308,Flexport,Ramp
548,1286,1175,Spark Capital,Liquidity
549,1845,1175,Apollo,Liquidity
550,1567,1175,MUFG Bank,Liquidity
551,1963,1175,MUFG Innovation Partners,Liquidity
552,1286,308,Spark Capital,Niantic
553,1702,308,Google,Niantic
554,674,308,Coatue,Niantic
555,817,308,Nintendo,Niantic
556,1286,1210,Spark Capital,Handshake
557,1616,1210,Lightspeed Venture Partners,Handshake
558,674,1210,Coatue,Handshake
559,1438,1210,EQT Ventures,Handshake
560,1665,1210,Reach Capital,Handshake
561,1286,709,Spark Capital,Justworks
562,1362,709,Union Square Ventures,Justworks
563,2076,709,Redpoint,Justworks
564,1733,709,FirstMark,Justworks
565,1552,709,Bain Capital,Justworks
566,1286,1524,Spark Capital,Hivemapper
567,1085,1524,Craft Ventures,Hivemapper
568,822,1524,GV,Hivemapper
569,292,1524,Founder Collective,Hivemapper
570,1286,156,Spark Capital,Grammarly
571,1574,156,BlackRock,Grammarly
572,542,156,Baillie Gifford,Grammarly
573,336,156,SignalFire,Grammarly
574,1286,222,Spark Capital,Andela
575,822,222,GV,Andela
576,194,222,SoftBank Vision Fund,Andela
577,659,222,International Finance Corporation,Andela
578,292,222,Founder Collective,Andela
579,1286,1446,Spark Capital,eToro
580,1873,1446,Digital Currency Group,eToro
581,317,1446,Anthemis Group,eToro
582,1175,1446,Liquidity,eToro
583,159,1446,Ping An,eToro
584,1286,1774,Spark Capital,Clipboard Health
585,1660,1774,Y Combinator,Clipboard Health
586,662,1774,Sequoia Capital,Clipboard Health
587,815,1774,Initialized Capital,Clipboard Health
588,295,1774,Caffeinated Capital,Clipboard Health
589,1286,2084,Spark Capital,Clarify Health Solutions
590,1185,2084,Insight Partners,Clarify Health Solutions
591,1574,2084,BlackRock,Clarify Health Solutions
592,194,2084,SoftBank Vision Fund,Clarify Health Solutions
593,15,2084,StartX (Stanford-StartX Fund),Clarify Health Solutions
594,1286,369,Spark Capital,Cruise
595,1660,369,Y Combinator,Cruise
596,194,369,SoftBank Vision Fund,Cruise
597,815,369,Initialized Capital,Cruise
598,1532,369,Microsoft,Cruise
599,1362,386,Union Square Ventures,Twilio
600,1531,386,Techstars,Twilio
601,1899,386,500 Startups,Twilio
602,2076,386,Redpoint,Twilio
603,1362,1814,Union Square Ventures,Shippo
604,1899,1814,500 Startups,Shippo
605,828,1814,Slow Ventures,Shippo
606,251,1814,FundersClub,Shippo
607,1917,1814,BoxGroup,Shippo
608,1362,1200,Union Square Ventures,Upgrade
609,1733,1200,FirstMark,Upgrade
610,674,1200,Coatue,Upgrade
611,1668,1200,Ribbit Capital,Upgrade
612,1946,1200,G Squared,Upgrade
613,1362,1451,Union Square Ventures,SmartHop
614,1531,1451,Techstars,SmartHop
615,1619,1451,Equal Ventures,SmartHop
616,1362,1093,Union Square Ventures,Slope
617,515,1093,Global Founders Capital,Slope
618,185,1093,Monashees,Slope
619,1362,634,Union Square Ventures,MongoDB
620,1239,634,Goldman Sachs,MongoDB
621,662,634,Sequoia Capital,MongoDB
622,1704,634,T. Rowe Price,MongoDB
623,1362,200,Union Square Ventures,Algorand
624,362,200,ICONIUM,Algorand
625,1384,200,Lemniscap,Algorand
626,1362,1802,Union Square Ventures,Cloudflare
627,1702,1802,Google,Cloudflare
628,1194,1802,Qualcomm Ventures,Cloudflare
629,1972,1802,Venrock,Cloudflare
630,1362,1468,Union Square Ventures,Etsy
631,617,1468,Accel,Etsy
632,551,1468,Index Ventures,Etsy
633,429,1468,Breyer Capital,Etsy
634,630,1468,TPG,Etsy
635,1362,97,Union Square Ventures,Funding Circle
636,1574,97,BlackRock,Funding Circle
637,617,97,Accel,Funding Circle
638,542,97,Baillie Gifford,Funding Circle
639,293,97,Rocket Internet,Funding Circle
640,1362,1676,Union Square Ventures,Fiveable
641,1597,1676,Serena Ventures,Fiveable
642,577,1676,AT&T,Fiveable
643,348,1676,gener8tor,Fiveable
644,2034,1676,BBG Ventures,Fiveable
645,1362,260,Union Square Ventures,CircleUp
646,74,260,QED Investors,CircleUp
647,822,260,GV,CircleUp
648,2046,260,Clocktower Technology Ventures,CircleUp
649,578,260,Rose Park Advisors,CircleUp
650,1185,704,Insight Partners,WeWork
651,1551,704,JP Morgan Chase,WeWork
652,216,704,SoftBank,WeWork
653,1239,704,Goldman Sachs,WeWork
654,988,704,Cushman & Wakefield,WeWork
655,1185,1443,Insight Partners,Thunes
656,592,1443,GGV Capital,Thunes
657,2097,1443,Checkout.com,Thunes
658,1353,1443,Future Shape,Thunes
659,2073,1443,Helios Investment Partners,Thunes
660,1185,1390,Insight Partners,Shopify
661,779,1390,Bessemer Venture Partners,Shopify
662,214,1390,OMERS Ventures,Shopify
663,1733,1390,FirstMark,Shopify
664,3,1390,Felicis Ventures,Shopify
665,1185,544,Insight Partners,Tractable
666,165,544,Plug and Play Tech Center,Tractable
667,407,544,Acequia Capital (AceCap),Tractable
668,1380,544,Zetta Venture Partners,Tractable
669,1185,166,Insight Partners,Viz
